Source,Destination,Date,Open,High,Low,Close,Adj Close
USD,NZD,25/10/2022,1.752851451,1.730190615,1.762431309,1.752851451,1.752851451
USD,NZD,26/10/2022,1.741189581,1.711540403,1.745871015,1.741189581,1.741189581
USD,NZD,27/10/2022,1.712328767,1.703519471,1.726519337,1.712328767,1.712328767
USD,NZD,28/10/2022,1.715848607,1.702681212,1.728671222,1.715848607,1.715848607
USD,NZD,31/10/2022,1.723570341,1.713470103,1.731298942,1.723570341,1.723570341
USD,CNY,02/05/2022,6.6075,6.6077,6.6069,6.6075,6.6075
USD,CNY,03/05/2022,6.6075,6.6079,6.6069,6.6075,6.6075
USD,CNY,04/05/2022,6.6074,6.6075,6.6073,6.6074,6.6074
USD,CNY,05/05/2022,6.6075,6.6547,6.595,6.6075,6.6075
USD,CNY,06/05/2022,6.6546,6.6939,6.6545,6.6546,6.6546
USD,CNY,09/05/2022,6.6656,6.7299,6.6655,6.6656,6.6656
USD,CNY,10/05/2022,6.7298,6.7392,6.6904,6.7298,6.7298
USD,CNY,11/05/2022,6.7336,6.7351,6.7095,6.7336,6.7336
USD,CNY,12/05/2022,6.7207,6.7951,6.7188,6.7207,6.7207
USD,CNY,13/05/2022,6.7859,6.8106,6.7693,6.7859,6.7859
USD,CNY,16/05/2022,6.788,6.8015,6.7809,6.788,6.788
USD,CNY,17/05/2022,6.7851,6.7852,6.716,6.7851,6.7851
USD,CNY,18/05/2022,6.7362,6.7565,6.732,6.7362,6.7362
USD,CNY,19/05/2022,6.7534,6.7674,6.7114,6.7534,6.7534
USD,CNY,20/05/2022,6.7121,6.7305,6.6658,6.7121,6.7121
USD,CNY,23/05/2022,6.692,6.6921,6.6456,6.692,6.692
USD,CNY,24/05/2022,6.6498,6.6788,6.6492,6.6498,6.6498
USD,CNY,25/05/2022,6.653,6.6967,6.6527,6.653,6.653
USD,CNY,26/05/2022,6.6917,6.748,6.6906,6.6917,6.6917
USD,CNY,27/05/2022,6.7378,6.7466,6.6878,6.7378,6.7378
USD,CNY,30/05/2022,6.6976,6.6999,6.6452,6.6976,6.6976
USD,CNY,31/05/2022,6.6603,6.674,6.6447,6.6603,6.6603
USD,CNY,01/06/2022,6.6717,6.6978,6.6647,6.6717,6.6717
USD,CNY,02/06/2022,6.6852,6.7049,6.6591,6.6852,6.6852
USD,CNY,03/06/2022,6.6592,6.6596,6.6592,6.6592,6.6592
USD,CNY,06/06/2022,6.6593,6.6593,6.6322,6.6593,6.6593
USD,CNY,07/06/2022,6.6529,6.678,6.6528,6.6529,6.6529
USD,CNY,08/06/2022,6.6697,6.6945,6.6618,6.6697,6.6697
USD,CNY,09/06/2022,6.6827,6.6975,6.664,6.6827,6.6827
USD,CNY,10/06/2022,6.6908,6.7163,6.678,6.6908,6.6908
USD,CNY,13/06/2022,6.7079,6.7582,6.7076,6.7079,6.7079
USD,CNY,14/06/2022,6.7535,6.7601,6.7126,6.7535,6.7535
USD,CNY,15/06/2022,6.7395,6.74,6.7042,6.7395,6.7395
USD,CNY,16/06/2022,6.7123,6.7164,6.6912,6.7123,6.7123
USD,CNY,17/06/2022,6.7034,6.717,6.6897,6.7034,6.7034
USD,CNY,20/06/2022,6.7157,6.7157,6.6727,6.7157,6.7157
USD,CNY,21/06/2022,6.6914,6.6997,6.671,6.6914,6.6914
USD,CNY,22/06/2022,6.6884,6.725,6.688,6.6884,6.6884
USD,CNY,23/06/2022,6.7011,6.7134,6.6888,6.7011,6.7011
USD,CNY,24/06/2022,6.6973,6.6984,6.6798,6.6973,6.6973
USD,CNY,27/06/2022,6.6888,6.6927,6.6764,6.6888,6.6888
USD,CNY,28/06/2022,6.6907,6.7105,6.6743,6.6907,6.6907
USD,CNY,29/06/2022,6.7073,6.708,6.6811,6.7073,6.7073
USD,CNY,30/06/2022,6.6998,6.7035,6.6844,6.6998,6.6998
USD,CNY,01/07/2022,6.6982,6.7156,6.6937,6.6982,6.6982
USD,CNY,04/07/2022,6.7005,6.7008,6.6812,6.7005,6.7005
USD,CNY,05/07/2022,6.6986,6.7223,6.6836,6.6986,6.6986
USD,CNY,06/07/2022,6.7188,6.7189,6.6968,6.7188,6.7188
USD,CNY,07/07/2022,6.7065,6.7119,6.6894,6.7065,6.7065
USD,CNY,08/07/2022,6.7005,6.7066,6.6923,6.7005,6.7005
USD,CNY,11/07/2022,6.6943,6.7182,6.6942,6.6943,6.6943
USD,CNY,12/07/2022,6.7172,6.7363,6.7148,6.7172,6.7172
USD,CNY,13/07/2022,6.7233,6.737,6.7087,6.7233,6.7233
USD,CNY,14/07/2022,6.7176,6.7664,6.7167,6.7176,6.7176
USD,CNY,15/07/2022,6.7552,6.7675,6.7394,6.7552,6.7552
USD,CNY,18/07/2022,6.7565,6.7565,6.731,6.7565,6.7565
USD,CNY,19/07/2022,6.7423,6.7522,6.7371,6.7423,6.7423
USD,CNY,20/07/2022,6.7437,6.7548,6.7354,6.7437,6.7437
USD,CNY,21/07/2022,6.7549,6.7699,6.7508,6.7549,6.7549
USD,CNY,22/07/2022,6.7656,6.7701,6.741,6.7656,6.7656
USD,CNY,25/07/2022,6.7505,6.7567,6.7394,6.7505,6.7505
USD,CNY,26/07/2022,6.7495,6.7642,6.7353,6.7495,6.7495
USD,CNY,27/07/2022,6.7623,6.7677,6.7415,6.7623,6.7623
USD,CNY,28/07/2022,6.7574,6.7578,6.7346,6.7574,6.7574
USD,CNY,29/07/2022,6.7458,6.7508,6.7275,6.7458,6.7458
USD,CNY,01/08/2022,6.7432,6.7732,6.7419,6.7432,6.7432
USD,CNY,02/08/2022,6.7677,6.7809,6.7484,6.7677,6.7677
USD,CNY,03/08/2022,6.7518,6.7574,6.743,6.7518,6.7518
USD,CNY,04/08/2022,6.757,6.7578,6.7405,6.757,6.757
USD,CNY,05/08/2022,6.7478,6.7615,6.7317,6.7478,6.7478
USD,CNY,08/08/2022,6.7609,6.7638,6.7491,6.7609,6.7609
USD,CNY,09/08/2022,6.7499,6.7572,6.7455,6.7499,6.7499
USD,CNY,10/08/2022,6.7517,6.759,6.7223,6.7517,6.7517
USD,CNY,11/08/2022,6.7228,6.7437,6.7227,6.7228,6.7228
USD,CNY,12/08/2022,6.7436,6.7454,6.7257,6.7436,6.7436
USD,CNY,15/08/2022,6.7418,6.7731,6.7415,6.7418,6.7418
USD,CNY,16/08/2022,6.772,6.7963,6.772,6.772,6.772
USD,CNY,17/08/2022,6.7874,6.7874,6.7619,6.7874,6.7874
USD,CNY,18/08/2022,6.7799,6.7951,6.7757,6.7799,6.7799
USD,CNY,19/08/2022,6.7846,6.8178,6.7846,6.7846,6.7846
USD,CNY,22/08/2022,6.8157,6.8496,6.8156,6.8157,6.8157
USD,CNY,23/08/2022,6.8479,6.8646,6.8321,6.8479,6.8479
USD,CNY,24/08/2022,6.8336,6.8679,6.8336,6.8336,6.8336
USD,CNY,25/08/2022,6.8585,6.8586,6.8393,6.8585,6.8585
USD,CNY,26/08/2022,6.8483,6.8716,6.846,6.8483,6.8483
USD,CNY,29/08/2022,6.8708,6.9214,6.8707,6.8708,6.8708
USD,CNY,30/08/2022,6.907,6.9204,6.8925,6.907,6.907
USD,CNY,31/08/2022,6.9108,6.9141,6.8796,6.9108,6.9108
USD,CNY,01/09/2022,6.8889,6.907,6.8889,6.8889,6.8889
USD,CNY,02/09/2022,6.9055,6.9081,6.8908,6.9055,6.9055
USD,CNY,05/09/2022,6.899,6.9422,6.8989,6.899,6.899
USD,CNY,06/09/2022,6.9331,6.9643,6.929,6.9331,6.9331
USD,CNY,07/09/2022,6.9531,6.9786,6.9529,6.9531,6.9531
USD,CNY,08/09/2022,6.9653,6.9678,6.9472,6.9653,6.9653
USD,CNY,09/09/2022,6.9565,6.9566,6.9087,6.9565,6.9565
USD,CNY,12/09/2022,6.9255,6.9255,6.925,6.9255,6.9255
USD,CNY,13/09/2022,6.925,6.9317,6.911,6.925,6.925
USD,CNY,14/09/2022,6.9241,6.9703,6.9235,6.9241,6.9241
USD,CNY,15/09/2022,6.961,6.9951,6.9563,6.961,6.961
USD,CNY,16/09/2022,6.993,7.0245,6.9827,6.993,6.993
USD,CNY,19/09/2022,6.979,7.0194,6.9788,6.979,6.979
USD,CNY,20/09/2022,7.0056,7.0201,6.9964,7.0056,7.0056
USD,CNY,21/09/2022,7.0172,7.0532,7.0172,7.0172,7.0172
USD,CNY,22/09/2022,7.0479,7.0944,7.0479,7.0479,7.0479
USD,CNY,23/09/2022,7.0766,7.1274,7.0766,7.0766,7.0766
USD,CNY,26/09/2022,7.1274,7.1665,7.1273,7.1274,7.1274
USD,CNY,27/09/2022,7.148,7.1774,7.1392,7.148,7.148
USD,CNY,28/09/2022,7.1768,7.2495,7.1764,7.1768,7.1768
USD,CNY,29/09/2022,7.199,7.2098,7.1152,7.199,7.199
USD,CNY,30/09/2022,7.1239,7.1332,7.0831,7.1239,7.1239
USD,CNY,03/10/2022,7.115,7.1151,7.1149,7.115,7.115
USD,CNY,04/10/2022,7.1149,7.115,7.1149,7.1149,7.1149
USD,CNY,05/10/2022,7.115,7.1151,7.115,7.115,7.115
USD,CNY,06/10/2022,7.115,7.1151,7.115,7.115,7.115
USD,CNY,07/10/2022,7.115,7.1153,7.1149,7.115,7.115
USD,CNY,10/10/2022,7.115,7.1535,7.1076,7.115,7.115
USD,CNY,11/10/2022,7.1536,7.1936,7.1514,7.1536,7.1536
USD,CNY,12/10/2022,7.1644,7.1895,7.1509,7.1644,7.1644
USD,CNY,13/10/2022,7.1741,7.2198,7.1664,7.1741,7.1741
USD,CNY,14/10/2022,7.1695,7.1993,7.1616,7.1695,7.1695
USD,CNY,17/10/2022,7.19,7.2048,7.1869,7.19,7.19
USD,CNY,18/10/2022,7.1955,7.2011,7.1826,7.1955,7.1955
USD,CNY,19/10/2022,7.2006,7.229,7.1972,7.2006,7.2006
USD,CNY,20/10/2022,7.2273,7.2423,7.2126,7.2273,7.2273
USD,CNY,21/10/2022,7.2158,7.2499,7.2154,7.2158,7.2158
USD,CNY,24/10/2022,7.2428,7.2623,7.242,7.2428,7.2428
USD,CNY,25/10/2022,7.2619,7.3082,7.2504,7.2619,7.2619
USD,CNY,26/10/2022,7.3038,7.3038,7.1659,7.3038,7.3038
USD,CNY,27/10/2022,7.1719,7.2358,7.1698,7.1719,7.1719
USD,CNY,28/10/2022,7.2279,7.2607,7.2187,7.2279,7.2279
USD,CNY,31/10/2022,7.2514,7.3022,7.2515,7.2514,7.2514
USD,HKD,02/05/2022,6.6075,6.6077,6.6069,6.6075,6.6075
USD,HKD,03/05/2022,6.6075,6.6079,6.6069,6.6075,6.6075
USD,HKD,04/05/2022,6.6074,6.6075,6.6073,6.6074,6.6074
USD,HKD,05/05/2022,6.6075,6.6547,6.595,6.6075,6.6075
USD,HKD,06/05/2022,6.6546,6.6939,6.6545,6.6546,6.6546
USD,HKD,09/05/2022,6.6656,6.7299,6.6655,6.6656,6.6656
USD,HKD,10/05/2022,6.7298,6.7392,6.6904,6.7298,6.7298
USD,HKD,11/05/2022,6.7336,6.7351,6.7095,6.7336,6.7336
USD,HKD,12/05/2022,6.7207,6.7951,6.7188,6.7207,6.7207
USD,HKD,13/05/2022,6.7859,6.8106,6.7693,6.7859,6.7859
USD,HKD,16/05/2022,6.788,6.8015,6.7809,6.788,6.788
USD,HKD,17/05/2022,6.7851,6.7852,6.716,6.7851,6.7851
USD,HKD,18/05/2022,6.7362,6.7565,6.732,6.7362,6.7362
USD,HKD,19/05/2022,6.7534,6.7674,6.7114,6.7534,6.7534
USD,HKD,20/05/2022,6.7121,6.7305,6.6658,6.7121,6.7121
USD,HKD,23/05/2022,6.692,6.6921,6.6456,6.692,6.692
USD,HKD,24/05/2022,6.6498,6.6788,6.6492,6.6498,6.6498
USD,HKD,25/05/2022,6.653,6.6967,6.6527,6.653,6.653
USD,HKD,26/05/2022,6.6917,6.748,6.6906,6.6917,6.6917
USD,HKD,27/05/2022,6.7378,6.7466,6.6878,6.7378,6.7378
USD,HKD,30/05/2022,6.6976,6.6999,6.6452,6.6976,6.6976
USD,HKD,31/05/2022,6.6603,6.674,6.6447,6.6603,6.6603
USD,HKD,01/06/2022,6.6717,6.6978,6.6647,6.6717,6.6717
USD,HKD,02/06/2022,6.6852,6.7049,6.6591,6.6852,6.6852
USD,HKD,03/06/2022,6.6592,6.6596,6.6592,6.6592,6.6592
USD,HKD,06/06/2022,6.6593,6.6593,6.6322,6.6593,6.6593
USD,HKD,07/06/2022,6.6529,6.678,6.6528,6.6529,6.6529
USD,HKD,08/06/2022,6.6697,6.6945,6.6618,6.6697,6.6697
USD,HKD,09/06/2022,6.6827,6.6975,6.664,6.6827,6.6827
USD,HKD,10/06/2022,6.6908,6.7163,6.678,6.6908,6.6908
USD,HKD,13/06/2022,6.7079,6.7582,6.7076,6.7079,6.7079
USD,HKD,14/06/2022,6.7535,6.7601,6.7126,6.7535,6.7535
USD,HKD,15/06/2022,6.7395,6.74,6.7042,6.7395,6.7395
USD,HKD,16/06/2022,6.7123,6.7164,6.6912,6.7123,6.7123
USD,HKD,17/06/2022,6.7034,6.717,6.6897,6.7034,6.7034
USD,HKD,20/06/2022,6.7157,6.7157,6.6727,6.7157,6.7157
USD,HKD,21/06/2022,6.6914,6.6997,6.671,6.6914,6.6914
USD,HKD,22/06/2022,6.6884,6.725,6.688,6.6884,6.6884
USD,HKD,23/06/2022,6.7011,6.7134,6.6888,6.7011,6.7011
USD,HKD,24/06/2022,6.6973,6.6984,6.6798,6.6973,6.6973
USD,HKD,27/06/2022,6.6888,6.6927,6.6764,6.6888,6.6888
USD,HKD,28/06/2022,6.6907,6.7105,6.6743,6.6907,6.6907
USD,HKD,29/06/2022,6.7073,6.708,6.6811,6.7073,6.7073
USD,HKD,30/06/2022,6.6998,6.7035,6.6844,6.6998,6.6998
USD,HKD,01/07/2022,6.6982,6.7156,6.6937,6.6982,6.6982
USD,HKD,04/07/2022,6.7005,6.7008,6.6812,6.7005,6.7005
USD,HKD,05/07/2022,6.6986,6.7223,6.6836,6.6986,6.6986
USD,HKD,06/07/2022,6.7188,6.7189,6.6968,6.7188,6.7188
USD,HKD,07/07/2022,6.7065,6.7119,6.6894,6.7065,6.7065
USD,HKD,08/07/2022,6.7005,6.7066,6.6923,6.7005,6.7005
USD,HKD,11/07/2022,6.6943,6.7182,6.6942,6.6943,6.6943
USD,HKD,12/07/2022,6.7172,6.7363,6.7148,6.7172,6.7172
USD,HKD,13/07/2022,6.7233,6.737,6.7087,6.7233,6.7233
USD,HKD,14/07/2022,6.7176,6.7664,6.7167,6.7176,6.7176
USD,HKD,15/07/2022,6.7552,6.7675,6.7394,6.7552,6.7552
USD,HKD,18/07/2022,6.7565,6.7565,6.731,6.7565,6.7565
USD,HKD,19/07/2022,6.7423,6.7522,6.7371,6.7423,6.7423
USD,HKD,20/07/2022,6.7437,6.7548,6.7354,6.7437,6.7437
USD,HKD,21/07/2022,6.7549,6.7699,6.7508,6.7549,6.7549
USD,HKD,22/07/2022,6.7656,6.7701,6.741,6.7656,6.7656
USD,HKD,25/07/2022,6.7505,6.7567,6.7394,6.7505,6.7505
USD,HKD,26/07/2022,6.7495,6.7642,6.7353,6.7495,6.7495
USD,HKD,27/07/2022,6.7623,6.7677,6.7415,6.7623,6.7623
USD,HKD,28/07/2022,6.7574,6.7578,6.7346,6.7574,6.7574
USD,HKD,29/07/2022,6.7458,6.7508,6.7275,6.7458,6.7458
USD,HKD,01/08/2022,6.7432,6.7732,6.7419,6.7432,6.7432
USD,HKD,02/08/2022,6.7677,6.7809,6.7484,6.7677,6.7677
USD,HKD,03/08/2022,6.7518,6.7574,6.743,6.7518,6.7518
USD,HKD,04/08/2022,6.757,6.7578,6.7405,6.757,6.757
USD,HKD,05/08/2022,6.7478,6.7615,6.7317,6.7478,6.7478
USD,HKD,08/08/2022,6.7609,6.7638,6.7491,6.7609,6.7609
USD,HKD,09/08/2022,6.7499,6.7572,6.7455,6.7499,6.7499
USD,HKD,10/08/2022,6.7517,6.759,6.7223,6.7517,6.7517
USD,HKD,11/08/2022,6.7228,6.7437,6.7227,6.7228,6.7228
USD,HKD,12/08/2022,6.7436,6.7454,6.7257,6.7436,6.7436
USD,HKD,15/08/2022,6.7418,6.7731,6.7415,6.7418,6.7418
USD,HKD,16/08/2022,6.772,6.7963,6.772,6.772,6.772
USD,HKD,17/08/2022,6.7874,6.7874,6.7619,6.7874,6.7874
USD,HKD,18/08/2022,6.7799,6.7951,6.7757,6.7799,6.7799
USD,HKD,19/08/2022,6.7846,6.8178,6.7846,6.7846,6.7846
USD,HKD,22/08/2022,6.8157,6.8496,6.8156,6.8157,6.8157
USD,HKD,23/08/2022,6.8479,6.8646,6.8321,6.8479,6.8479
USD,HKD,24/08/2022,6.8336,6.8679,6.8336,6.8336,6.8336
USD,HKD,25/08/2022,6.8585,6.8586,6.8393,6.8585,6.8585
USD,HKD,26/08/2022,6.8483,6.8716,6.846,6.8483,6.8483
USD,HKD,29/08/2022,6.8708,6.9214,6.8707,6.8708,6.8708
USD,HKD,30/08/2022,6.907,6.9204,6.8925,6.907,6.907
USD,HKD,31/08/2022,6.9108,6.9141,6.8796,6.9108,6.9108
USD,HKD,01/09/2022,6.8889,6.907,6.8889,6.8889,6.8889
USD,HKD,02/09/2022,6.9055,6.9081,6.8908,6.9055,6.9055
USD,HKD,05/09/2022,6.899,6.9422,6.8989,6.899,6.899
USD,HKD,06/09/2022,6.9331,6.9643,6.929,6.9331,6.9331
USD,HKD,07/09/2022,6.9531,6.9786,6.9529,6.9531,6.9531
USD,HKD,08/09/2022,6.9653,6.9678,6.9472,6.9653,6.9653
USD,HKD,09/09/2022,6.9565,6.9566,6.9087,6.9565,6.9565
USD,HKD,12/09/2022,6.9255,6.9255,6.925,6.9255,6.9255
USD,HKD,13/09/2022,6.925,6.9317,6.911,6.925,6.925
USD,HKD,14/09/2022,6.9241,6.9703,6.9235,6.9241,6.9241
USD,HKD,15/09/2022,6.961,6.9951,6.9563,6.961,6.961
USD,HKD,16/09/2022,6.993,7.0245,6.9827,6.993,6.993
USD,HKD,19/09/2022,6.979,7.0194,6.9788,6.979,6.979
USD,HKD,20/09/2022,7.0056,7.0201,6.9964,7.0056,7.0056
USD,HKD,21/09/2022,7.0172,7.0532,7.0172,7.0172,7.0172
USD,HKD,22/09/2022,7.0479,7.0944,7.0479,7.0479,7.0479
USD,HKD,23/09/2022,7.0766,7.1274,7.0766,7.0766,7.0766
USD,HKD,26/09/2022,7.1274,7.1665,7.1273,7.1274,7.1274
USD,HKD,27/09/2022,7.148,7.1774,7.1392,7.148,7.148
USD,HKD,28/09/2022,7.1768,7.2495,7.1764,7.1768,7.1768
USD,HKD,29/09/2022,7.199,7.2098,7.1152,7.199,7.199
USD,HKD,30/09/2022,7.1239,7.1332,7.0831,7.1239,7.1239
USD,HKD,03/10/2022,7.115,7.1151,7.1149,7.115,7.115
USD,HKD,04/10/2022,7.1149,7.115,7.1149,7.1149,7.1149
USD,HKD,05/10/2022,7.115,7.1151,7.115,7.115,7.115
USD,HKD,06/10/2022,7.115,7.1151,7.115,7.115,7.115
USD,HKD,07/10/2022,7.115,7.1153,7.1149,7.115,7.115
USD,HKD,10/10/2022,7.115,7.1535,7.1076,7.115,7.115
USD,HKD,11/10/2022,7.1536,7.1936,7.1514,7.1536,7.1536
USD,HKD,12/10/2022,7.1644,7.1895,7.1509,7.1644,7.1644
USD,HKD,13/10/2022,7.1741,7.2198,7.1664,7.1741,7.1741
USD,HKD,14/10/2022,7.1695,7.1993,7.1616,7.1695,7.1695
USD,HKD,17/10/2022,7.19,7.2048,7.1869,7.19,7.19
USD,HKD,18/10/2022,7.1955,7.2011,7.1826,7.1955,7.1955
USD,HKD,19/10/2022,7.2006,7.229,7.1972,7.2006,7.2006
USD,HKD,20/10/2022,7.2273,7.2423,7.2126,7.2273,7.2273
USD,HKD,21/10/2022,7.2158,7.2499,7.2154,7.2158,7.2158
USD,HKD,24/10/2022,7.2428,7.2623,7.242,7.2428,7.2428
USD,HKD,25/10/2022,7.2619,7.3082,7.2504,7.2619,7.2619
USD,HKD,26/10/2022,7.3038,7.3038,7.1659,7.3038,7.3038
USD,HKD,27/10/2022,7.1719,7.2358,7.1698,7.1719,7.1719
USD,HKD,28/10/2022,7.2279,7.2607,7.2187,7.2279,7.2279
USD,HKD,31/10/2022,7.2514,7.3022,7.2515,7.2514,7.2514
USD,SGD,02/05/2022,1.3837,1.38741,1.3826,1.3837,1.3837
USD,SGD,03/05/2022,1.38564,1.38658,1.3819,1.38564,1.38564
USD,SGD,04/05/2022,1.38384,1.38525,1.3808,1.38384,1.38384
USD,SGD,05/05/2022,1.37424,1.38713,1.3729,1.37424,1.37424
USD,SGD,06/05/2022,1.384,1.39039,1.3828,1.384,1.384
USD,SGD,09/05/2022,1.38753,1.39347,1.3875,1.38753,1.38753
USD,SGD,10/05/2022,1.38975,1.39268,1.38738,1.38975,1.38975
USD,SGD,11/05/2022,1.39119,1.39167,1.38363,1.39119,1.39119
USD,SGD,12/05/2022,1.39023,1.39708,1.3883,1.39023,1.39023
USD,SGD,13/05/2022,1.3958,1.39782,1.3926,1.3958,1.3958
USD,SGD,16/05/2022,1.39265,1.39665,1.3917,1.39265,1.39265
USD,SGD,17/05/2022,1.39077,1.39127,1.3828,1.39077,1.39077
USD,SGD,18/05/2022,1.38447,1.38836,1.3835,1.38447,1.38447
USD,SGD,19/05/2022,1.39132,1.39172,1.3782,1.39132,1.39132
USD,SGD,20/05/2022,1.38092,1.38249,1.3765,1.38092,1.38092
USD,SGD,23/05/2022,1.37895,1.3791,1.372,1.38,1.38
USD,SGD,24/05/2022,1.37427,1.37668,1.37103,1.37427,1.37427
USD,SGD,25/05/2022,1.37097,1.37772,1.37096,1.37097,1.37097
USD,SGD,26/05/2022,1.3743,1.37756,1.373,1.3743,1.3743
USD,SGD,27/05/2022,1.37245,1.37362,1.3677,1.37245,1.37245
USD,SGD,30/05/2022,1.3679,1.36859,1.3655,1.3679,1.3679
USD,SGD,31/05/2022,1.3666,1.37277,1.3664,1.3666,1.3666
USD,SGD,01/06/2022,1.36985,1.37579,1.36934,1.36985,1.36985
USD,SGD,02/06/2022,1.3746,1.37757,1.3711,1.3746,1.3746
USD,SGD,03/06/2022,1.37,1.37642,1.36874,1.37,1.37
USD,SGD,06/06/2022,1.37504,1.37669,1.37217,1.37504,1.37504
USD,SGD,07/06/2022,1.37695,1.37983,1.3734,1.37695,1.37695
USD,SGD,08/06/2022,1.374,1.37669,1.3738,1.374,1.374
USD,SGD,09/06/2022,1.37616,1.38069,1.3742,1.37616,1.37616
USD,SGD,10/06/2022,1.38252,1.38769,1.3794,1.38252,1.38252
USD,SGD,13/06/2022,1.39119,1.39263,1.388,1.39119,1.39119
USD,SGD,14/06/2022,1.39384,1.39413,1.389,1.39384,1.39384
USD,SGD,15/06/2022,1.3921,1.39345,1.3894,1.3921,1.3921
USD,SGD,16/06/2022,1.3857,1.39194,1.38425,1.3857,1.3857
USD,SGD,17/06/2022,1.3829,1.39112,1.3829,1.3829,1.3829
USD,SGD,20/06/2022,1.38841,1.38931,1.385,1.38841,1.38841
USD,SGD,21/06/2022,1.3876,1.38858,1.3838,1.3876,1.3876
USD,SGD,22/06/2022,1.38551,1.3903,1.3856,1.38551,1.38551
USD,SGD,23/06/2022,1.38712,1.3915,1.3865,1.38712,1.38712
USD,SGD,24/06/2022,1.38916,1.39105,1.3851,1.38916,1.38916
USD,SGD,27/06/2022,1.38552,1.38642,1.3833,1.38552,1.38552
USD,SGD,28/06/2022,1.38536,1.38787,1.38404,1.38536,1.38536
USD,SGD,29/06/2022,1.38747,1.39282,1.3868,1.38747,1.38747
USD,SGD,30/06/2022,1.39264,1.39437,1.3901,1.39264,1.39264
USD,SGD,01/07/2022,1.39014,1.39967,1.3897,1.39014,1.39014
USD,SGD,04/07/2022,1.3952,1.39764,1.3941,1.3952,1.3952
USD,SGD,05/07/2022,1.39562,1.40714,1.3944,1.39562,1.39562
USD,SGD,06/07/2022,1.4048,1.40637,1.40075,1.4048,1.4048
USD,SGD,07/07/2022,1.4044,1.40542,1.3991,1.4044,1.4044
USD,SGD,08/07/2022,1.40023,1.40478,1.3975,1.40023,1.40023
USD,SGD,11/07/2022,1.39884,1.40584,1.3989,1.39884,1.39884
USD,SGD,12/07/2022,1.40497,1.4079,1.4043,1.40497,1.40497
USD,SGD,13/07/2022,1.40758,1.40934,1.40295,1.40758,1.40758
USD,SGD,14/07/2022,1.40701,1.40946,1.39374,1.40701,1.40701
USD,SGD,15/07/2022,1.4026,1.40551,1.3985,1.4026,1.4026
USD,SGD,18/07/2022,1.39779,1.39928,1.3941,1.39779,1.39779
USD,SGD,19/07/2022,1.3969,1.39875,1.3902,1.3969,1.3969
USD,SGD,20/07/2022,1.39138,1.39418,1.3898,1.39138,1.39138
USD,SGD,21/07/2022,1.39298,1.39572,1.39016,1.39298,1.39298
USD,SGD,22/07/2022,1.3894,1.39179,1.38538,1.3894,1.3894
USD,SGD,25/07/2022,1.389,1.39011,1.3837,1.389,1.389
USD,SGD,26/07/2022,1.38603,1.39016,1.3841,1.38603,1.38603
USD,SGD,27/07/2022,1.389,1.38956,1.3862,1.389,1.389
USD,SGD,28/07/2022,1.3817,1.38412,1.3804,1.3817,1.3817
USD,SGD,29/07/2022,1.3791,1.38587,1.37655,1.3791,1.3791
USD,SGD,01/08/2022,1.3815,1.38232,1.3752,1.3815,1.3815
USD,SGD,02/08/2022,1.3762,1.38133,1.37552,1.3762,1.3762
USD,SGD,03/08/2022,1.3837,1.38455,1.37949,1.3837,1.3837
USD,SGD,04/08/2022,1.38079,1.38085,1.3764,1.38079,1.38079
USD,SGD,05/08/2022,1.37535,1.38306,1.3748,1.37535,1.37535
USD,SGD,08/08/2022,1.38212,1.38307,1.3767,1.38212,1.38212
USD,SGD,09/08/2022,1.37825,1.37938,1.3764,1.37825,1.37825
USD,SGD,10/08/2022,1.3783,1.37977,1.3674,1.3783,1.3783
USD,SGD,11/08/2022,1.3688,1.37262,1.36654,1.3688,1.3688
USD,SGD,12/08/2022,1.3696,1.37224,1.3686,1.3696,1.3696
USD,SGD,15/08/2022,1.3706,1.37732,1.3699,1.3706,1.3706
USD,SGD,16/08/2022,1.37812,1.38051,1.3762,1.37812,1.37812
USD,SGD,17/08/2022,1.3786,1.38422,1.3773,1.3786,1.3786
USD,SGD,18/08/2022,1.3814,1.38552,1.37996,1.3814,1.3814
USD,SGD,19/08/2022,1.3855,1.39218,1.385,1.3855,1.3855
USD,SGD,22/08/2022,1.3921,1.39897,1.3921,1.3921,1.3921
USD,SGD,23/08/2022,1.397,1.4001,1.38906,1.397,1.397
USD,SGD,24/08/2022,1.39265,1.39667,1.39222,1.39265,1.39265
USD,SGD,25/08/2022,1.3936,1.3944,1.388,1.3936,1.3936
USD,SGD,26/08/2022,1.3892,1.3937,1.3867,1.3892,1.3892
USD,SGD,29/08/2022,1.39726,1.40045,1.3937,1.39726,1.39726
USD,SGD,30/08/2022,1.39524,1.399,1.394,1.39524,1.39524
USD,SGD,31/08/2022,1.3976,1.39906,1.3937,1.3976,1.3976
USD,SGD,01/09/2022,1.39863,1.40308,1.39789,1.39863,1.39863
USD,SGD,02/09/2022,1.40154,1.40293,1.39848,1.40154,1.40154
USD,SGD,05/09/2022,1.4033,1.40612,1.40229,1.4033,1.4033
USD,SGD,06/09/2022,1.40213,1.40797,1.4004,1.40213,1.40213
USD,SGD,07/09/2022,1.40694,1.41065,1.4062,1.40694,1.40694
USD,SGD,08/09/2022,1.40509,1.4082,1.4032,1.40509,1.40509
USD,SGD,09/09/2022,1.40385,1.40397,1.39606,1.40385,1.40385
